run_id,split,run_role,pair_id,condition,root_cause_service,fault_type,fault_family,is_fault,timestamp,frontend__cpu,frontend-proxy__cpu,checkout__cpu,payment__cpu,cart__cpu,currency__cpu,shipping__cpu,product-catalog__cpu,recommendation__cpu,email__cpu,ad__cpu,quote__cpu,frontend__memory,frontend-proxy__memory,checkout__memory,payment__memory,cart__memory,currency__memory,shipping__memory,product-catalog__memory,recommendation__memory,email__memory,ad__memory,quote__memory,frontend__request_rate,frontend-proxy__request_rate,checkout__request_rate,payment__request_rate,cart__request_rate,currency__request_rate,shipping__request_rate,product-catalog__request_rate,recommendation__request_rate,email__request_rate,ad__request_rate,quote__request_rate,frontend__has_requests,frontend-proxy__has_requests,checkout__has_requests,payment__has_requests,cart__has_requests,currency__has_requests,shipping__has_requests,product-catalog__has_requests,recommendation__has_requests,email__has_requests,ad__has_requests,quote__has_requests,frontend__latency_ms,frontend-proxy__latency_ms,checkout__latency_ms,payment__latency_ms,cart__latency_ms,currency__latency_ms,shipping__latency_ms,product-catalog__latency_ms,recommendation__latency_ms,email__latency_ms,ad__latency_ms,quote__latency_ms,frontend__error_rps,frontend-proxy__error_rps,checkout__error_rps,payment__error_rps,cart__error_rps,currency__error_rps,shipping__error_rps,product-catalog__error_rps,recommendation__error_rps,email__error_rps,ad__error_rps,quote__error_rps,frontend__error_rate,frontend-proxy__error_rate,checkout__error_rate,payment__error_rate,cart__error_rate,currency__error_rate,shipping__error_rate,product-catalog__error_rate,recommendation__error_rate,email__error_rate,ad__error_rate,quote__error_rate
healthy_pilot_001,validation,healthy,,healthy,healthy,none,healthy,0,2026-08-15T22:27:44.886567+00:00,1.8655265701729875,1.153523871467507,1.2858199808392214,7.833202727081573,0.5630093434211022,0.5213997134403524,0.4699868767712206,2.172265853128302,1.329594751726286,1.4268677261583436,1.0789513943067512,1.0849124482293195,75.834375,65.62934027777779,13.3636474609375,89.91908482142857,49.40673828125,57.79296874999999,74.765625,12.689208984375,11.30078125,79.25390625,92.87369791666666,65.556640625,11.196864877834209,8.597592674051267,0.479865637621466,0.4398768344863439,3.3990482664853845,1.5195745191346426,0.9997200783780544,4.278801935458072,0.239932818810733,0.479865637621466,0.0799776062702443,0.5198544407565883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.16625333571203,93.6746558139512,455.4300416666617,14.660301999999236,22.50289882352952,0.1385981315789489,9.533296520000167,34.44291354205673,13.87645333337908,95.23578541666755,8.760498500000722,4.05284730769311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_pilot_001,validation,healthy,,healthy,healthy,none,healthy,0,2026-08-15T22:27:49.880809+00:00,1.867877063808008,1.1550399747529396,1.292136110115642,7.852608919066695,0.5638209161044594,0.523609893380908,0.4710050917162919,2.181204921923224,1.332022600429551,1.428533987800917,1.079606199894525,1.0864442104725198,75.5296875,65.26041666666667,14.55078125,99.76841517857142,49.4482421875,56.6015625,59.5703125,12.7166748046875,11.30546875,79.453125,92.8046875,67.578125,11.119555217791287,9.159633614655414,0.5199792008319668,0.5599776008959642,3.2798688052477902,1.7599296028158875,1.1199552017919283,4.99980000799968,0.3199872005119795,0.5199792008319668,0.1599936002559897,0.5999760009599616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.3952234748156,116.55000873362212,463.0113651538446,14.566956285713657,28.683392682926947,0.1400016363636393,11.669592642857488,36.657591671999775,24.51012987503782,97.47035261538537,6.369003750000502,4.324461933334048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_pilot_001,validation,healthy,,healthy,healthy,none,healthy,0,2026-08-15T22:27:54.958537+00:00,1.867877063808008,1.1550399747529396,1.292136110115642,7.852608919066695,0.5638209161044594,0.523609893380908,0.4710050917162919,2.181204921923224,1.332022600429551,1.428533987800917,1.079606199894525,1.0864442104725198,75.5296875,65.26041666666667,14.55078125,99.76841517857142,49.4482421875,56.6015625,59.5703125,12.7166748046875,11.30546875,79.453125,92.8046875,67.578125,8.841414626340214,7.001120179228677,0.4400704112658025,0.5600896143382941,3.3605376860297644,1.440230436869899,0.880140822531605,5.360857737237958,0.3600576092174747,0.4400704112658025,0.1600256040966554,0.4800768122899663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.74684429863322,117.5374514285648,379.7367022727267,13.149432928571123,22.680700000000083,0.1257918333333382,7.978758863636027,35.99469961194042,22.49095488888108,80.11701654545455,6.369003750000503,2.617072666667809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_pilot_001,validation,healthy,,healthy,healthy,none,healthy,0,2026-08-15T22:27:59.964019+00:00,1.875006191303933,1.1589575095912827,1.2978644894576428,7.873576873740476,0.5646113910018367,0.5247014369981204,0.4720427662120953,2.18969705201268,1.3362155289484212,1.4312722217992502,1.080783229789796,1.0873613270586389,75.63437499999999,65.29513888888889,14.4134521484375,91.45089285714286,49.27734375,57.79296874999999,59.55078124999999,13.2049560546875,11.33046875,79.5859375,92.81640625,73.701171875,8.841414626340216,7.0011201792286775,0.4000640102416387,0.4800768122899664,2.920467274763962,1.24019843174908,0.8401344215074412,4.600736117778846,0.2800448071691471,0.4000640102416387,0.1600256040966554,0.4400704112658025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.54824506249932,84.69314583332743,271.3853425000125,11.436027888889331,13.471000000000076,0.1360874137931059,8.98519405882304,26.01604146835378,26.41328619997948,46.751065874999775,3.5171340000003206,2.4297364444444405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_pilot_001,validation,healthy,,healthy,healthy,none,healthy,0,2026-08-15T22:28:04.947883+00:00,1.875006191303933,1.1589575095912827,1.2978644894576428,7.873576873740476,0.5646113910018367,0.5247014369981204,0.4720427662120953,2.18969705201268,1.3362155289484212,1.4312722217992502,1.080783229789796,1.0873613270586389,75.63437499999999,65.29513888888889,14.4134521484375,91.45089285714286,49.27734375,57.79296874999999,59.55078124999999,13.2049560546875,11.33046875,79.5859375,92.81640625,73.701171875,8.522386268155085,6.441803705037412,0.4001120313687833,0.360100828231905,2.440683391349578,1.320369703516985,0.840235265874445,4.08114271996159,0.360100828231905,0.4001120313687833,0.1200336094106349,0.4401232345056616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65.05371179999077,146.48687368420465,186.5599682222301,11.863137750000536,13.959280769230784,0.1392428518518557,8.369032315789402,27.269695720429265,20.74654211103916,34.38894333333317,3.5171340000003206,3.507003200000326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_pilot_001,validation,healthy,,healthy,healthy,none,healthy,0,2026-08-15T22:28:09.961120+00:00,1.8791933685898616,1.1613712688212772,1.3016923920329415,7.894554238897594,0.565149006400481,0.5254226911647285,0.4731910480385553,2.197381546547017,1.3387940175740791,1.4328298307089586,1.081198009642997,1.0878393171686265,75.64375,65.33420138888889,13.9617919921875,73.52678571428571,49.26513671875,55.1171875,59.58984375000001,13.8824462890625,11.29296875,79.80859375,92.91536458333334,75.48828125,6.44128825765153,4.240848169633926,0.4000800160032006,0.4000800160032006,2.320464092818564,1.240248049609922,0.8401680336067212,4.0408081616323255,0.3600720144028805,0.4000800160032006,0.1600320064012802,0.4400880176035207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.810858798441615,92.68345783131636,147.81349662500725,12.907831857143067,7.727412765957426,0.1294055263157909,4.922815249999076,30.301866239435963,12.198000599816442,22.84748899999977,6.142254000000322,2.727494624999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_pilot_001,validation,healthy,,healthy,healthy,none,healthy,0,2026-08-15T22:28:14.915249+00:00,1.8791933685898616,1.1613712688212772,1.3016923920329415,7.894554238897594,0.565149006400481,0.5254226911647285,0.4731910480385553,2.197381546547017,1.3387940175740791,1.4328298307089586,1.081198009642997,1.0878393171686265,75.64375,65.33420138888889,13.9617919921875,73.52678571428571,49.26513671875,55.1171875,59.58984375000001,13.8824462890625,11.29296875,79.80859375,92.91536458333334,75.48828125,5.1608257321171385,5.4808769403104485,0.3200512081933109,0.3200512081933109,2.2803648583773404,1.200192030724916,0.6401024163866218,3.320531285005601,0.2400384061449831,0.3200512081933109,0.1200192030724915,0.3200512081933109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.81085879844162,68.98197080291482,147.81349662500725,12.280444250000071,6.774959649122856,0.1568881333333364,4.922815249999076,27.15996212048128,12.162490499826768,22.84748899999977,5.660625666666722,2.727494624999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_pilot_001,validation,healthy,,healthy,healthy,none,healthy,0,2026-08-15T22:28:19.934432+00:00,1.8828136289427484,1.1634243764008498,1.3071957216361718,7.908162030693064,0.5656521621953878,0.5264169442558461,0.4740704921185333,2.2035429038214427,1.340948469480306,1.4363083723808852,1.081504834893962,1.0882625753653354,75.54375,64.74826388888889,13.39111328125,53.07756696428572,49.26513671875,55.21484375,59.4140625,12.2833251953125,11.34375,79.6015625,92.85416666666669,71.005859375,7.160286411456458,5.880235209408377,0.3200128005120204,0.3200128005120204,2.440097603904156,1.280051202048082,0.6400256010240409,3.28013120524821,0.2800112004480179,0.3200128005120204,0.1200048001920076,0.3200128005120204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.29845595866888,103.16087128713008,210.13801250000444,16.641277666666912,8.25156326530624,0.1464403600000028,6.176475416665577,30.31978571830837,13.256403571260826,41.03794983333379,7.192746499999885,4.391174666665998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_pilot_001,validation,healthy,,healthy,healthy,none,healthy,0,2026-08-15T22:28:24.914987+00:00,1.8828136289427484,1.1634243764008498,1.3071957216361718,7.908162030693064,0.5656521621953878,0.5264169442558461,0.4740704921185333,2.2035429038214427,1.340948469480306,1.4363083723808852,1.081504834893962,1.0882625753653354,75.54375,64.74826388888889,13.39111328125,53.07756696428572,49.26513671875,55.21484375,59.4140625,12.2833251953125,11.34375,79.6015625,92.85416666666669,71.005859375,5.960715285834301,4.880585670280434,0.320038404608553,0.320038404608553,2.2802736328359403,1.0801296155538664,0.6400768092171061,3.4004080489658763,0.320038404608553,0.320038404608553,0.0800096011521382,0.320038404608553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.99562087499577,58.85164761905271,232.1543848333337,36.53477137499976,7.718470833333449,0.1434789130434786,4.997086749998327,24.93238911290174,11.080053499899805,33.95493299999968,7.192746499999885,2.383803333331646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_pilot_001,validation,healthy,,healthy,healthy,none,healthy,0,2026-08-15T22:28:30.018599+00:00,1.8855076165785123,1.16533089886985,1.3113388327916569,7.919129858082316,0.5660983778428633,0.5272285121665482,0.474987025621355,2.2118562497908423,1.342842668416392,1.4382830093894037,1.0817260120817331,1.088638980012825,75.6484375,65.00434027777777,13.7054443359375,59.47823660714285,49.26513671875,55.2734375,58.18359374999999,12.4053955078125,11.365625,79.59375,92.80859375,69.51171875,7.680307212288491,6.000240009600384,0.2800112004480179,0.3200128005120204,2.440097603904156,1.440057602304092,0.5600224008960358,2.840113604544181,0.2800112004480179,0.2800112004480179,0.0800032001280051,0.2800112004480179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.48814595179866,79.87307194245078,237.5025140000022,42.35906400000021,5.834254545454612,0.1364957812499999,5.6071341666658245,15.0861051587291,13.142068142869643,34.0170228333324,4.697368999999526,2.6006338333318126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_pilot_001,validation,healthy,,healthy,healthy,none,healthy,0,2026-08-15T22:28:34.888468+00:00,1.8855076165785123,1.16533089886985,1.3113388327916569,7.919129858082316,0.5660983778428633,0.5272285121665482,0.474987025621355,2.2118562497908423,1.342842668416392,1.4382830093894037,1.0817260120817331,1.088638980012825,75.6484375,65.00434027777777,13.7054443359375,59.47823660714285,49.26513671875,55.2734375,58.18359374999999,12.4053955078125,11.365625,79.59375,92.80859375,69.51171875,7.916516732637639,5.79744912238615,0.3198592619247531,0.3598416696653472,2.7987685418415897,1.3594018631802007,0.6397185238495062,3.7583463276158486,0.3598416696653472,0.3198592619247531,0.0799648154811882,0.3198592619247531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.79873987878507,78.93593793104017,214.3470878750013,30.967970666667195,5.39780714285719,0.1320950588235302,5.073132437498231,17.021296425531702,11.544917777698071,43.48188262499934,4.091819999999643,2.352823124999304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
